MMI_DRUG_ID;SCD_RXCUI
54942369;876519
35009001;1871441
35009001;891888
37060001;198332
54948232;876529
52194801;200033
54791062;312086
54999991;238019
35009101;891893
35009101;1871444
37060201;198333
54938071;402246
54951214;314072
54830571;310793
54938065;1667672
52199701;314231
54999630;283475
54944181;388521
35009201;891874
52200001;312961
54937956;1430451
35010501;314106
52200301;198211
54818436;608328
54830842;360507
54830842;310406
54937959;2197892
35011701;429503
52204901;309362
54136101;200034
54821310;1102273
54136301;312078
54136801;312079
35055901;310798
54136901;314154
52206601;313586
54830599;310792
54137201;312077
52208201;283406
54791225;197855
52208601;283407
55019879;861200
55003843;891874
52208701;283485
54937981;403986
54791090;996561
54791218;141968
52209901;313161
54989961;844900
54137501;283639
54938073;664741
54138501;248420
52210201;313160
52210501;310346
54966657;349208
35057201;308054
55003744;1373491
54966672;360110
35057301;308051
55002761;402019
55002761;2123194
37064301;307731
54830861;1191138
54821311;1102273
52219801;200031
55003748;401971
54830623;1729027
52220101;686924
55013501;597747
37076401;977427
52220301;200032
54830640;1729007
55003757;260243
54968181;859975
54830641;1729045
55004811;1011736
54140801;859981
54938072;402247
37076501;977434
54958853;242679
54918791;1095716
54918791;1095712
54992762;876524
54938999;1041518
54144701;349420
37076601;977438
52228001;351250
54971135;349491
35060101;865220
55003762;867508
55003770;349405
54938156;476556
55003849;1535462
54830650;1012722
54791224;1437707
54938833;401938
54948238;876529
35061201;199610
54949407;577033
54152601;260243
55003850;892646
54954264;312441
54938177;248420
35061501;861007
54938181;310965
54830664;1012737
55003863;1148806
55003863;1148807
35061901;861007
37079801;197388
37079901;686924
54992642;578325
37080001;200031
54830668;248420
37080101;200032
37080201;200033
35062001;861010
54952244;1091839
35063801;245146
54159201;153822
37080401;857713
54938209;197806
35064501;198044
54159301;153823
54966671;360110
55003936;311282
54938793;205305
55007333;104481
55016169;314167
55003979;853201
55003979;832652
35064801;198051
54938287;855172
55003980;895670
55003980;828287
55003981;721791
55003981;845030
54947546;392634
55003982;845032
55003982;721794
54830697;1729059
54791339;1053658
55003983;721796
55003983;845034
54159401;577776
54159501;639537
54953766;483438
54959650;1998454
54959650;349490
54824291;197388
35066301;858333
37081101;200031
55004011;200036
54951055;313566
35067001;861007
55004385;199246
54159701;578325
54830846;608328
52250901;200257
54966448;1244214
52251001;200256
55004378;312199
55004429;483442
35067101;861010
37081201;200032
37081301;200033
54159801;578330
55004432;483450
37082001;311725
55004426;483438
54938353;197805
54159901;802749
54938374;238212
55004433;861769
55004044;205284
54818423;608328
37082101;314111
37082201;311726
54830728;1729051
37082401;200031
54971890;1310525
52251101;200258
52251201;200172
37082501;200032
54955701;596930
54955701;2200175
55004428;483446
37082601;200033
54996680;746606
55003551;199123
54955775;596934
54955775;2200181
54830736;402109
52251601;200257
54792110;902736
54792110;902739
52251701;200256
37087401;835894
37087401;197553
35068401;105020
52251801;200258
55004381;602910
35068501;252658
54961272;197986
37087501;205168
37087501;835925
55004386;153842
55022395;582671
54963286;197797
54830755;1492744
55017808;248288
55004061;2200181
55004061;596934
55004430;483444
54791504;311289
54792109;348804
54162401;403855
54792114;902741
54792114;902744
37087601;241834
37087601;328160
52255201;861568
35068601;199816
55004076;861964
54791587;311288
55004078;311282
54830756;312830
54996672;997653
54830764;1729063
55004414;2001566
55004414;1091185
55004414;1091188
54955510;197805
54830772;993458
54961775;314008
54991477;308739
54169701;359229
54991263;1649485
54170001;359228
54967540;200064
52257801;759524
52257801;1291244
55004091;349406
54971219;314184
37088401;476345
54901519;198382
37088701;476349
54172501;310015
55004392;1242231
54173001;859981
55004099;856373
54791710;1551993
54972983;861007
37088801;476350
54949413;577033
54968172;859975
54791727;387003
54971888;198200
37089001;476351
54971878;582926
54791764;311288
35075501;199523
54991457;602393
54960359;198359
55004118;1488569
54811195;349401
54993507;200224
54179801;153823
54179901;577776
54180001;153822
55000419;200328
54180101;639537
54791854;311290
54792137;1421475
55007327;104481
55003917;855812
54791877;387003
54961274;197986
55007335;104481
54180401;578325
52278301;200256
55004422;198440
52278401;200258
52278801;200257
54180501;578330
37092201;686924
55004132;312832
55004142;665033
54831752;197361
54791933;996752
54180601;802749
54938863;808917
54181701;153822
55004160;665042
55004172;311282
37092301;200031
54181801;153823
52278901;200256
54181901;577776
37092401;200032
55004181;2200175
55004181;596930
52279001;200258
37092501;200033
55004182;314211
35076701;859193
55004364;153823
54182001;639537
54791953;857702
35077101;833709
35077101;836398
35077101;1946529
55019876;861200
52279801;200172
54831751;308135
55004192;665038
55004409;602912
54791972;996561
1401;312301
2101;308720
52281301;979485
52281401;979492
54831733;892669
52281601;979480
55007344;308805
3001;1298066
55004427;483440
54991435;200082
54182201;578325
55004411;1091158
55004411;1091155
55004411;2001564
52281701;979468
54182301;578330
54938616;351172
54831536;310116
54936222;848140
52281801;979471
54182401;802749
54938830;240912
54792135;1421467
54183101;617312
54183201;617310
54938656;996752
54183301;617311
55000430;665019
54183401;259255
55004423;1085945
54188401;153823
54964009;855642
54943700;310792
54966673;360110
55004231;311282
5001;309692
52283001;200257
52283101;200256
55004415;1091210
55004415;2001568
55004415;1091213
55004367;2719337
55004367;849833
55004366;2044367
54938719;1495058
54188701;577776
52283201;200258
54792163;283317
54831789;198371
10801;313414
54951733;351256
55004369;1359126
52285701;313565
55004391;1361493
33401;197304
37095201;309097
54792164;477130
55004377;197388
55004370;1012895
54189501;578325
54991486;308739
55004431;483448
37095301;309098
55004280;312829
55004371;2054973
54831795;242297
54938828;240912
54944185;388521
54938836;854856
54931891;284205
52293001;854856
52294501;313565
37095701;904946
37001;1000917
54939402;996097
54831798;238019
54992194;1999308
54992709;861822
55004413;2001565
55004413;1091170
55004413;1091173
54989910;317094
54189801;578330
55004304;312830
37201;1000862
55004306;312831
54190101;802749
55004382;199245
55004311;393245
54190401;854801
37099501;861007
54191101;248420
55004389;1428947
55004384;643712
54939124;582671
54992759;876524
54780881;861010
54939403;260218
52300401;141997
54939128;1649485
54192901;314214
54193101;312835
54193301;314215
52303901;311282
54193501;312836
37099701;861004
54939404;205324
54193901;153822
54933887;905024
54194201;153823
52307001;1494071
49701;313996
49801;313996
54939179;730869
55004372;578325
55004390;199247
55004373;844900
54194501;577776
37101001;686924
37101101;200031
54939234;2105649
37101201;200032
54792218;283316
54966332;314286
54194801;639537
55004375;245317
54196301;260218
37101301;200033
59101;1052943
54939394;1482525
54989957;844900
54198201;310965
52309101;753425
52309301;753417
54939324;2058900
54199101;639537
54965622;1232082
55022413;582671
55004380;312199
55004383;312199
52310901;1363493
55004398;643720
54199601;578325
54966385;313776
54937615;1232086
63501;1298066
69201;310377
54200101;153822
70201;1376336
54792231;349353
54939368;636045
54988697;845128
54988697;799055
54832337;578330
54939400;141968
55004460;198440
37112201;891888
37112201;1871441
54200401;153823
54200701;577776
54200801;312834
54201001;311724
54201501;153822
54201801;153823
37112301;891893
37112301;1871444
54939488;1234995
54202101;577776
54202401;639537
52317501;310015
54901393;728223
55004482;1488569
75201;198471
54792237;636045
54792632;833204
54792631;249955
75401;199281
37112501;891874
54203001;578325
54832043;643066
54792608;799054
54792608;845127
54939690;848140
54205801;153822
54206101;153823
54792257;200285
55004498;1373491
54206401;577776
54959627;1998451
54959627;349545
76401;197590
55021564;242276
76501;197591
54832338;802749
55004508;310346
54206701;639537
55004527;392634
54939691;848145
55004528;861004
52318501;847617
55004768;897026
55004768;897021
55004758;314072
76601;197589
54940144;309362
54792269;312076
37115301;200032
54832061;312829
54832062;248420
54207301;578325
76701;309845
54208401;153823
76901;104706
54208501;577776
54939692;848131
54208801;639537
37115401;200033
55004557;200064
37116901;387003
55004573;1373483
37117201;241975
52318601;847617
37118601;310433
37118601;1806382
54939693;848151
37118701;310434
55004769;311237
77501;313996
55004766;1148810
55004766;1148809
54792271;477130
77601;313996
37119801;861004
54797253;904467
54212501;578325
55006005;317160
54939694;848135
54797254;904475
54832370;864718
55004595;309362
37124001;310430
54923431;310433
54923431;1806382
55004596;1488574
79401;249792
54959652;1998454
54959652;349490
54989895;1551782
52319001;310248
52319201;310248
54939702;848131
54939705;855812
54792274;314155
52319301;310248
88001;1014678
54991264;1649485
54216101;630734
54792285;884617
52319901;310792
52320401;309362
54792293;351107
54901403;728225
54901392;728223
54901406;728225
54832394;864706
55004604;1918042
54216401;284207
88901;1190668
54923433;310434
54216701;630734
37124701;200032
54939707;311290
52328501;309362
37124801;200033
54832169;349477
54792610;799056
54792610;845129
54832317;608328
37125101;200371
54792336;351108
54918788;1095712
54918788;1095716
54792607;799055
54792607;845128
37125301;1091210
37125301;1091213
37125301;2001568
52333701;2107345
52333801;2107353
54938997;1041518
54951075;348812
54951786;351257
55040733;308725
54832195;1741733
54918783;1095716
54918783;1095712
54986025;802749
55044125;606726
54989287;200032
54792352;283317
54966528;578330
55004615;861010
54955118;351175
54991261;1649485
54792634;151029
54939710;307666
54832238;1047087
54832247;238212
54792360;636042
55004623;861769
54939715;848135
55004762;1148798
55004762;1148797
37126501;861004
54222501;284201
52344101;847617
90301;310467
55004639;861007
90401;310466
54939720;848145
54790311;310466
37126601;861004
54954270;312441
52347401;993458
54789133;199119
52348101;1546332
90501;310467
54222701;351134
54992766;876514
54792609;198240
54953257;349556
54821307;1102273
54939723;848140
54792452;200284
54936243;848131
54939725;848131
91201;1542921
55004748;998189
55004689;1114466
55004772;1052943
37128501;831246
91301;1542922
37131001;313406
54939737;848145
52348401;252298
54991407;307650
54232901;617312
54233001;617310
54991413;307650
52348501;307779
54939739;848151
54832277;1012722
55004763;1148801
55004763;1148800
54832554;349435
52348701;247047
54832555;349434
54939740;848151
54939744;597730
52348901;313002
91901;1548673
54233201;617311
54792611;313195
55004751;616492
55004751;616749
55004701;204508
55004703;309362
54985107;349435
52349001;313002
54985109;349434
54792633;833213
54233501;259255
54792624;197625
54939747;848135
52349101;313002
55004764;1148803
55004764;1148804
92001;1234571
54793541;904458
54797255;904467
54793542;904475
54953281;476349
54792819;1439833
55004765;1148806
55004765;1148807
54939749;848140
52349201;313002
37138601;861004
37138901;200371
54792823;1439823
93501;1191013
54832843;349435
54906049;617312
54999632;283475
54792826;314154
37139001;309314
54832853;349434
54910946;617310
54999637;283475
54906062;617311
100501;1052943
54910969;259255
54792843;283639
54991266;1649485
54792850;312077
54824300;617312
54805559;617310
52349301;313002
223501;994524
223501;994521
54805560;617311
54234601;259255
54991400;259255
54939771;848135
55004887;722134
54793430;308135
227401;886666
54792862;1439837
54939772;387003
54986802;722126
54991383;617311
233401;313216
54939782;848140
233501;313218
52360201;403943
52360301;403943
54943560;205323
54939795;861007
54950295;809992
54950281;809987
233601;313220
54992192;1999308
54935250;238019
54236001;200060
55013427;857224
54792913;312078
54832910;349434
54792917;200034
54939803;311289
55019953;1421451
54236101;242297
55004930;197805
55019069;1114198
55019075;1114198
54991398;259255
54832924;349435
54792930;1439821
55026727;310014
54944169;388519
54236201;238019
52385601;858751
52387601;833528
54792958;312079
54239501;617312
52387901;250547
52388201;388078
52388501;250546
54931917;616289
54939820;848131
250401;308694
250501;486131
54239801;617310
54944167;388519
252001;197319
54240101;617311
37144401;1085945
54240401;259255
252101;197320
52396301;313222
54963229;314229
52404301;312941
37145501;199747
54953498;205284
253001;197530
37145601;199950
54833331;1490473
37145801;199746
54939822;848151
54818857;311289
55022315;617312
253101;200036
52404601;312938
37146001;892531
52404901;311725
55020155;1376336
52405201;314111
54793431;197361
253401;358371
54832973;349353
52405501;311726
54832980;359229
37146101;895202
55004972;308376
55005325;198200
254101;1234844
54938139;845150
54938139;810071
54793418;314072
54930126;1052658
37146501;153776
37146601;392657
254201;1234853
54243401;200060
37146701;153777
54245801;863675
37146801;389135
255101;313988
54938140;845152
54938140;810077
54793268;854873
54246501;617312
55022325;617310
255701;197805
54793307;1439831
54939826;848131
54940209;197797
54939829;1873983
54939830;349472
54833032;349435
54246801;617310
54247101;617311
54940005;1366550
54940005;1366557
54833379;1234995
52406201;1009339
54940247;308135
37149101;197782
54932012;199147
54793468;865155
37153501;1998451
37153501;349545
52407501;197388
54833054;349434
54793469;865157
37153601;349490
37153601;1998454
52408601;197626
54247401;259255
54833059;359228
257601;312133
54833064;199310
52408901;197627
37153701;349547
37153701;1998460
52409201;389131
52409201;636360
55005327;153823
54940250;200031
54941543;1091150
52409801;198051
55005376;897026
55005376;897021
37155201;242276
54793472;283317
52410201;200329
52410601;904458
54833077;1799212
52410901;904467
55005328;1012895
52411201;904475
54940252;199246
54793473;477130
54793474;349332
55019950;1421451
54793475;351250
54833092;349434
54939850;848145
257901;307666
54940006;886666
54833141;349434
54945835;895014
52411501;863669
55005061;861568
55004816;1011736
54939858;848151
54939863;848145
258001;249875
55005355;311464
54940232;403878
55005380;259224
54793804;996752
54833153;349434
54939868;855818
54793816;1440861
54985042;388080
54248001;204919
55005331;578325
54939873;848140
54992141;834241
54939887;861004
54249401;617312
54249701;617310
258101;198440
54929637;617311
37162401;388082
37162901;898004
54939888;848135
54833220;753429
259101;314029
55005343;897026
55005343;897021
54793817;1440868
54929638;259255
54990005;312138
259501;897722
37163001;898138
54254401;200034
54939889;311288
54254701;312078
54939895;582671
54255001;312079
54793570;311787
54255301;314154
54955120;1798999
54255601;312077
54255901;283639
52422301;198223
54256001;349420
259601;897683
54833222;1010033
54793572;199523
52422401;198222
54939911;857696
52422701;199524
54256701;313002
54942214;977427
52422801;197311
55005335;849827
55005335;2719335
54994386;197313
37179601;861004
54954317;845515
54259001;249357
55005336;2044359
54953642;483440
54939913;861010
54793815;991147
55005337;1667676
54259401;240707
54985590;1939329
52426201;91349
301301;857664
54261501;391937
54261501;104148
55005229;1098416
55020165;1053647
52426301;979471
54833891;314072
55005340;1482507
54811644;200060
37202401;403943
303801;251425
306401;1012722
37203601;349480
54968095;835894
54968095;197553
54962761;314153
37205501;855942
54939928;249875
54940249;317173
54918786;1095716
54918786;1095712
55013422;857224
55013513;597747
54971892;1310525
54940253;153842
306601;1012737
54955698;596930
54955698;2200175
54940264;198369
52430801;485496
37207401;199437
54990649;898138
54940248;197361
54939972;884617
52431301;834241
55004819;1011739
54940011;483325
54939981;855172
54793759;861132
54793759;861135
54950257;617312
54945115;617310
54938842;617311
54941168;833528
54945837;895201
54969124;744842
54793805;1364509
54945116;259255
54940435;1946772
54940459;1946772
55005284;1053652
55005288;596934
55005288;2200181
52436401;199149
52436601;199150
54833445;602393
54971889;1310525
55005294;403884
54940465;617311
54833450;577033
55017474;427111
54793689;996561
55005342;901047
55005960;402019
55005960;2123194
55005905;1148810
55005905;1148809
54968179;859975
55000792;898004
54793718;152911
54966644;349208
37211801;198211
54269101;1536484
54971885;582926
55009508;996097
310201;1191692
55002788;309637
55005902;1148801
55005902;1148800
54988347;309636
54793728;996752
54284301;200094
342901;2606079
54940512;617310
37214101;313002
54793894;283316
54284401;200095
54284501;200096
37218301;1091150
54793895;199147
54955505;608328
54940520;1234995
37218701;311700
54793896;349491
37218801;106517
55005903;1148803
55005903;1148804
54793898;865155
54833528;242297
345801;198140
55005565;1545658
54793900;283316
55005852;387013
55005853;153823
55005570;284989
54793998;311679
55005854;197361
348801;197511
55005577;2588561
54985026;389135
348901;309309
54986780;722134
349001;197512
354401;199783
354501;199491
54940543;753425
360901;311970
361301;197855
54991273;1649493
54986772;722134
55005579;665033
54986796;722126
54950271;810000
54833565;1012722
55019949;1421451
52447001;1012722
54794664;239177
54971875;582926
369101;199469
54991268;1649485
54286901;1014678
369201;199468
55005599;1364435
54833637;250535
55005904;1148807
55005904;1148806
381501;247495
55005901;1148798
55005901;1148797
54939629;309362
55019072;1114198
54940133;309362
54940557;753405
54833737;310599
55005618;665038
37226701;979492
54833868;892625
54813373;979492
54939679;197988
52458601;242297
37226801;979480
54940572;753417
54940611;200172
52460401;1871441
52460401;891888
54986782;722134
54940613;1946772
54833810;312831
54290501;199888
54995483;260243
54290801;151226
54291101;199889
396001;198439
54940626;1946772
55017497;2591502
54291201;199890
54940629;259255
37227501;904458
54833858;485496
54940633;1946772
37227601;904467
54940639;152911
52460501;1871444
52460501;891893
37227801;904475
37228301;310430
37228401;310431
54794656;477130
54794689;312563
52460701;891874
52461501;979485
396101;198440
54959625;402131
54959625;1998462
52461601;979492
54932839;403884
52461701;979480
37228501;310432
54794693;283317
54805587;904475
54292501;349200
54989994;312137
52461801;979468
55005861;311207
54293501;854988
52461901;979471
54988681;199058
54294901;197805
55005660;665042
54295301;200257
55040742;308725
396301;307666
54909273;402246
54834098;200172
52462901;979485
54974318;1723476
40305901;636360
40305901;389131
40306401;483442
54940680;1946772
54940702;1946772
54834612;106517
54794692;283316
54794653;283317
52463901;979480
54918787;1095716
54918787;1095712
396401;249875
54993505;200224
55016163;314167
54794668;239177
54834605;2200181
54834605;596934
54941203;2606782
54834602;596926
54834602;2200168
40306501;483448
52473401;311282
54989893;1551782
40306601;483450
55017500;2599096
54951081;348812
52473501;311282
54834634;198373
54941569;616279
54937669;1147334
54834603;596930
54834603;2200175
54966651;349208
54940811;617312
54943587;1868014
40306701;483438
40306801;483440
54834608;855633
54986043;2619683
54986043;153444
55019952;1421451
54986809;722126
54986860;905158
55025160;1656349
40306901;483446
54834604;2200178
54834604;616402
54963282;197797
52474101;854993
54834203;312743
55005697;1364435
54940999;1946772
54941182;721791
54941182;845030
55022386;582671
54967539;200064
40307001;483444
54951720;351256
54301201;200095
54965617;1232082
54937608;1232086
40307201;311725
55005864;892625
55016681;200064
54306901;245146
55017484;1092357
398901;996979
55005719;197805
55005865;2288414
40307301;314111
54937670;1147334
54951787;351257
54986779;722134
40307401;311726
54834208;239177
55005866;2288418
54963284;197797
55005762;867508
54996673;746606
54986789;722126
54910191;901552
54910191;901550
40308801;1010624
43374801;311725
54834213;197530
43374901;314111
43375001;311726
55005793;2607734
55005804;1364445
55005808;197805
54943699;310792
52490101;432402
54822269;432401
43375701;141936
55005871;2719337
55005871;849833
55005870;2044367
54920969;403986
54834214;242276
54991272;1649493
54834221;311282
54822283;432400
54989989;747193
54953299;476350
54794349;349491
54308801;349420
54309901;799055
54309901;845128
54986792;722126
54310101;799056
54310101;845129
43376301;311679
54310201;799054
54310201;845127
54310401;248109
54310501;597718
54310601;904932
54311101;392634
54794694;477130
54311701;204870
55024386;314154
54942383;876519
54959636;1998451
54959636;349545
54959664;349547
54959664;1998460
54959651;349490
54959651;1998454
55005900;198440
54953798;483446
55005906;855633
54834628;197311
54834253;753405
54953290;476349
54941214;311293
54941215;311293
55005873;389221
54953733;483450
55005843;314072
54941217;855633
54794403;2059015
54941573;1546332
52500801;403854
54941637;1546332
43384401;199950
54319401;200172
54942102;205323
54824405;205285
54911126;312745
52500901;403855
52501001;979492
416901;199442
54834611;106517
417301;1094495
52501101;979480
54811643;200060
54906302;402247
54941678;403884
54818860;311289
54916814;664741
47347101;864675
52501201;979468
54942125;1422096
47347201;198335
52501301;979464
54936218;848140
54939560;283406
54834284;582671
54942123;1422093
54794519;199147
54324401;485496
54324601;387003
54325101;904932
54834620;388525
54325301;904932
54834299;358371
54947665;1111106
54947545;392634
55019004;2168542
54326601;314214
54326801;312835
54834595;1091185
54834595;2001566
54834595;1091188
52501401;979471
54956594;197361
55006049;311725
54834630;2058147
54327001;314215
54834577;861370
54941691;722126
47356501;310430
54327201;312836
47356601;310431
47356701;310432
52501901;902744
52501901;902741
52502001;902739
52502001;902736
54794652;283316
54329101;859981
54834592;2001564
54834592;1091158
54834592;1091155
54968178;859975
54813366;979492
54941695;848140
54992131;310261
54330401;1482525
54829025;979480
54942106;668363
54942122;1422086
55006068;238019
418701;884189
54794665;239177
418901;892793
54930124;1052658
54991482;308739
54994385;351249
47361901;283672
54969924;349332
54793536;979468
55006701;668365
54941703;848131
47364001;596930
47364001;2200175
55006077;2107345
54941710;2105811
54794711;351250
434401;311197
54794715;865154
55020151;1376336
434501;358386
434501;433880
54969922;351249
436401;313096
54805586;979471
436501;198223
439101;199700
439201;199823
439201;433853
52503801;902744
52503801;902741
52503901;902739
52503901;902736
52504401;151029
54331701;238159
447901;197606
52515401;979485
54834596;1091210
54834596;2001568
54834596;1091213
52515801;979492
54969923;349332
54969073;1433873
54794722;351250
54942126;1363493
54794741;351250
54337701;199524
47364101;2200181
47364101;596934
54339001;403884
54994419;351109
54942117;854856
55006116;242297
468001;313423
471801;860231
54794747;310132
473501;1922763
473501;1923424
54942108;668365
473601;1923426
473601;1922765
473901;199315
54942139;845128
54942139;799055
54794752;351249
54923423;197499
54923424;197500
54794755;351250
54834626;239177
54794762;349332
47375801;403943
55006117;602393
55006118;1868018
54986774;722134
52516201;979480
55006119;387003
47376001;311725
54834627;239177
47376301;314111
55006127;312961
47376601;311726
55006134;311290
55006143;403884
55006151;2107353
55006159;630734
55006174;314111
55006183;197843
54343301;314072
55006211;311726
47386001;313002
55006007;317160
54834629;239177
54834639;311282
54834640;311282
52516901;979492
54794766;349332
54822268;432401
52517001;979480
54834641;311282
54794769;349332
52520201;979485
52520401;979492
54794770;351249
54834997;855642
54795090;311700
54942097;886666
54835003;200064
54794784;351250
54794786;351250
55006217;197844
54794788;284989
54931912;616289
55019000;2168542
54835422;153823
54794791;349332
52520801;979480
54794794;351249
54794795;349332
52521701;979492
54941751;485496
54794797;349332
54794806;349332
54835415;639537
55006242;197805
54794816;351250
52521801;979480
54795062;311700
54794828;351249
54794829;351250
54794835;351250
54794837;351250
47389501;847617
54794840;351250
55006731;1091213
55006731;2001568
55006731;1091210
54943703;310793
54941754;884617
47393501;349332
54835411;577776
54812154;903847
54942140;799056
54942140;845129
54941764;854856
52523501;979492
54942112;197944
47394701;200220
52523801;979480
54794851;349332
54941766;311975
47397501;476556
54961232;597730
54966529;578330
54918824;153822
54346901;283406
54794858;349332
54347001;283407
54347301;283485
492501;997285
54969130;744842
54794862;349332
54794864;349332
54933980;283317
54953791;483446
47400801;349480
55006294;665033
54918792;1095716
54918792;1095712
52526401;979468
54347801;311288
52526701;979464
54835087;753417
54943684;200094
54794867;351250
54835382;859052
54942098;886662
54348101;311289
52526801;979471
54950288;809987
54950296;809992
54942107;668364
54348401;311290
54963214;314228
54941791;388525
52530801;902741
52530801;902744
52531101;902739
52531101;902736
54963220;312950
54795061;313002
54950283;809987
54941798;197805
54835421;153822
47406001;199747
47406201;199745
55006303;238019
54348701;387003
55006308;311288
54349001;311288
55006310;1488569
54349301;311289
54349601;311290
54349901;387003
55006332;311289
54941804;349434
54968182;859975
54966678;360110
54941423;1592742
54971894;1310525
54794878;351250
55006345;309593
55006347;392634
54968147;200095
54937667;1147334
54352001;1946772
54953291;476349
54835413;753405
55006713;313161
54991425;205304
52534301;2106343
54352501;1946772
54941821;722126
54352601;1946772
54953301;476350
54355601;1946772
54960304;197805
54835179;753405
52535901;979471
54969071;1433873
54355801;1946772
54941827;722126
54941849;314119
55006743;198471
52536201;979464
55006402;665033
55009514;996097
54942111;668367
55006728;2001564
55006728;1091155
55006728;1091158
52536301;979468
55006435;665038
54835216;753425
54942127;1422099
54357101;314135
54795089;865155
54901518;198382
54357201;153822
54835240;753429
54360201;848956
54835431;857713
54835263;199123
54942141;799054
54942141;845127
54941866;250784
564501;199437
54942113;348719
54930127;1052658
54361701;252487
568701;313988
54941896;1940648
572801;312133
54941897;577033
54943629;867502
52552201;979485
54363001;867508
55006479;665042
54971104;283536
54950273;810000
52553301;403854
54942110;668366
54909071;1246326
55006505;349199
54794921;310132
54973533;314230
52553401;403855
54909041;1788947
55006716;668363
54795044;1307303
47423201;351250
55006717;313160
54794953;351249
54909098;2606550
54794962;351249
52554401;902744
52554401;902741
578501;199762
52554501;902736
52554501;902739
54367401;200033
54968254;349420
52557101;199150
47431601;1101446
47432001;314119
55006744;198440
54943642;2055760
54941945;349435
54369001;314231
47432101;311975
54909050;403884
55022417;884385
54941955;200328
54972990;312961
54794982;200082
54985582;1037045
54794999;864675
55006575;314072
54941957;722134
54972991;198211
55006730;1091188
55006730;2001566
55006730;1091185
54908743;1363493
54941991;722134
54795014;310132
54373701;865155
52559401;902744
52559401;902741
54949414;577033
54952224;855172
55014543;310132
54795058;240912
54941420;1592742
54795091;311700
55006741;308297
52559501;902739
52559501;902736
54908781;1363493
587801;96304
52560001;900575
54952357;2044922
54908815;200060
54908843;1363493
55006660;314135
54795097;311787
55006662;1868014
54795106;311787
588001;312888
47436601;863675
54795629;477130
54795639;153822
54908844;1000987
54795126;311787
55006729;1091170
55006729;1091173
55006729;2001565
54942048;722134
54942069;854873
55006726;668364
54795626;283317
47439201;251857
54909096;1000990
47439301;401968
54961762;314008
47462101;105585
55021440;859040
54963224;314229
54953797;483446
54942124;198440
54942073;349420
589601;197682
589701;251322
591101;308979
591201;434285
591301;434287
54966676;360110
591401;308976
55007233;313161
54942115;2196894
54942115;2196901
54795149;200345
54955113;1495058
594801;858828
54942422;670026
55007238;1148809
55007238;1148810
54942424;311282
54942723;205305
602101;197805
54957147;349199
602501;197806
52574601;825421
54952388;351265
55007242;1148807
55007242;1148806
55007240;1148801
55007240;1148800
54795155;387003
54992765;876524
55006884;1868018
55006887;749206
52574701;825427
54950286;809987
620501;312615
55007212;997653
632901;199734
633701;903891
55006934;351172
54985976;153823
54795180;311787
54909020;993466
52576501;246461
52578901;311282
55022276;582671
54828012;854801
54795186;311288
54942486;1094495
52579001;311282
54952890;1667660
52579101;311282
55007232;313160
52579201;311282
54952400;241834
54952400;328160
54795633;153822
55006936;855172
55007241;1148804
55007241;1148803
47470301;197582
54942506;1359269
54942510;311702
55006951;1868014
54985100;310015
54909085;199058
54952417;205168
54952417;835925
55022415;582671
54942520;238084
54966443;1244214
55019073;1114198
55040741;308725
674301;199099
47471001;863675
47472101;313222
52591801;863675
55009429;312645
675201;308718
54908940;753425
55006968;314154
55007237;1148797
55007237;1148798
54942753;859040
54952422;349420
55006983;582671
54995463;310592
54795223;311787
47476801;992900
677801;247451
54942529;1010624
54795623;283316
55007216;863675
54795239;311289
47477401;358917
52598301;312941
47478701;311264
52598701;312938
54909080;198440
54962755;861370
54951210;314072
52599001;240912
54942740;1037179
54908968;753417
678101;197405
678101;848180
54909097;1000990
54942755;859052
54795631;577776
54941593;672149
54952436;835894
54952436;197553
54795304;311787
54795635;153823
47482201;197807
55007006;834241
54795632;639537
54908991;200036
678501;197405
678501;848180
54952441;351107
54942570;602393
55004865;317160
55007217;252559
54942576;238084
52602201;313211
47484001;314029
55007218;351109
52602301;313209
54795390;311290
52602401;317160
54942581;311700
54942736;854856
52602601;700883
47486401;833528
52602701;700885
54989227;700883
54952474;388520
52602801;313210
54966734;2390644
54795645;483325
55007042;313160
54951076;348812
54909040;1788947
54795440;311787
47492501;310385
47493701;199322
54955769;2200181
54955769;596934
54952480;2055760
52605501;902744
52605501;902741
54909039;1788947
54942641;197805
54955634;1000374
54942212;977427
55007222;1482507
54955684;596930
54955684;2200175
47493801;198427
54955766;596934
54955766;2200181
54952502;849329
47493901;198429
54953743;483450
54942651;884617
54962770;314153
55007112;1873983
55007223;746606
54928616;979468
54998453;308429
55014541;310132
55013438;857224
689701;247161
54942754;859044
54988275;283316
55025255;1148801
55025255;1148800
54909638;351257
55007788;639537
690401;858744
55022262;582671
55007225;886666
54942671;238084
54990736;863675
54909644;309097
54909650;199206
52616501;401971
54991418;205304
52616901;349401
54952936;1085945
54928648;205305
52617201;349405
55007762;307731
702701;1095234
52617301;351250
54942679;349201
704601;105297
52620201;240912
54829518;853201
54829518;832652
705101;433775
55007760;1148806
55007760;1148807
54942682;857705
54942684;403957
55019076;1114198
47538701;283672
54936245;848131
54952127;349591
47539001;200371
47539301;309314
54796153;403884
54812985;141968
54942752;859033
55004867;317160
705301;199802
54795772;349483
54958867;845507
54952588;2123194
54952588;402019
55007738;1148801
55007738;1148800
54941434;1592750
54952592;388521
52626701;313564
54795780;349420
