"MMIID";"UUID";"NAME";"CAS";"UNII";"RXCUI";"ALTCAS";"ALTRXCUI"
"1035";"e94e5d8c-31d3-4b12-b8f8-b2860058835e";"NOSCAPINE";"128-62-1";"8V32U4AOQU";"7533"
"18700";"e0fea530-fa28-42a2-820d-a62eb70c4a27";"PHENYLMERCURIC NITRATE, BASIC";"8003-05-2";"W06K73CUGI";""
"21687";"375023c6-334e-4fe5-8fc9-f06758f16d89";"ERGOTAMINE";"113-15-5";"PR834Q503T";"4025"
"24648";"c5607885-2ac1-4e9e-a441-2b878ca714a6";"ERGOTAMINE TARTRATE";"379-79-3";"MRU5XH3B48";"42676"
"24333";"bc3e02e5-e496-49e1-a442-e82e0847e52d";"OXYTETRACYCLINE HYDROCHLORIDE";"2058-46-0";"4U7K4N52ZM";"4780"
"15901";"e86b6ffd-b009-4d29-a2fd-c10b944f4ece";"LYSINE";"56-87-1";"K3Z4F929H6";"6536"
"311";"66b10137-7009-4209-9e89-980f4753cd6c";"HISTIDINE";"71-00-1";"4QD397987E";"5340"
"18072";"2207fa9b-cd56-4589-bcf3-459b1c26b9b8";"Potassium hydroxide";"1310-58-3";"WZH3C48M4T";"34311"
"15928";"82fbad0d-14ab-4778-8f8d-8b8f3fe7bf0d";"Almond Oil";"8007-69-0";"66YXD4DKO9";"1305638";"";""
"25216";"e3a2e525-eb76-4ac1-8684-f3cdf826c8d6";"CALCIUM CITRATE";"5785-44-4";"MLM29U2X85";"47613"
"16467";"cf7615fd-9f19-4344-a0c5-ca2ff42c44a2";"SORBITAN MONOLAURATE";"1338-39-2";"6W9PS8B71J";"1363055"
"79";"4b050162-bdeb-44a1-9e95-9fdd674df7a3";"BETAMETHASONE";"378-44-9";"9842X06Q6M";"1514"
"24136";"b50fd9fb-dc04-4fe0-8390-cbd804d8f5cb";"BETAMETHASONE ACETATE";"987-24-6";"TI05AO53L7";"1516"
"46021";"dc14e774-ca9c-4fe3-8f63-174b0606d353";"BETAMETHASONE SODIUM PHOSPHATE";"151-73-5";"7BK02SCL3W";"203220"
"15968";"6462db79-dd7c-4b95-90dd-48d2f61dfd38";"Methyl salicylate";"119-36-8";"LAV5U5022Y";"29787"
"24712";"2d97077a-d9e5-43f9-945c-8ec166ff0d7f";"MAGNESIUM PHOSPHATE, DIBASIC TRIHYDRATE";"7782-75-4";"HF539G9L3Q";"237119"
"23384";"a280397a-6fd5-42b0-8c5c-98da00a6b364";"ETHAVERINE HYDROCHLORIDE";"985-13-7";"6Z6T599E49";"235229"
"20728";"22e1967f-9654-4031-93a3-20d00e470758";"MAGNESIUM PHOSPHATE ANHYDROUS";"7757-87-1";"XMK14ETW2D";"1657484"
"1277";"760e0c8c-2468-4b3a-a7a1-8e66df2dc34c";"SELENIUM";"7782-49-2";"H6241UJ22B";"9641"
"15341";"1ac3fa0c-be12-4fb8-9465-7f51dbb6c3af";"CHLOROCRESOL";"59-50-7";"36W53O7109";"20823";"";"1370582"
"1722";"1516d015-70be-49fd-889f-b903f4a20fb7";"CHLORPHENESIN";"104-29-0";"I670DAL4SZ";"2399"
"21999";"1cb80bab-8d4d-4b34-9312-e9824e0c02d3";"NORFENEFRINE";"536-21-0";"D2P3M6SRN5";"31988"
"51555";"cf1db4c6-9b8e-4791-a8ca-1d8eaad53f3f";"CLOXACILLIN";"61-72-3";"O6X5QGC2VB";"2625"
"24375";"6872567c-4428-4db4-b8e4-b6e5cf2e8b83";"DEXAMETHASONE ISONICOTINATE";"2265-64-7";"8LGC0BOA71";"3265"
"24338";"85fdc228-3c73-4842-a925-75415bfa00d5";"CHLORTETRACYCLINE HYDROCHLORIDE";"64-72-2";"O1GX33ON8R";"42545"
"59";"6c493add-cbb4-42cb-b96c-40b200e8c810";"ETHACRIDINE";"442-16-0";"WIX85M1A6R";"4106"
"539";"c796c0da-b2d1-4be9-955c-f4dcd7fe5fa9";"TIOXOLONE";"4991-65-5";"S0FAJ1R9CD";"2059173"
"16709";"471aab70-8d59-4d56-ae47-348942f36c12";"ADIPIC ACID";"124-04-9";"76A0JE0FKJ";"17050"
"27163";"9b47274d-9cb0-4db5-8890-8aac79582010";"MAGNESIUM CITRATE TETRADECAHYDRATE";"6150-79-4";"X88335YT7M";""
"46321";"f8be4252-ac07-465c-887e-ec15d77e7d6a";"GLYCYL-TYROSINE";"658-79-7";"A226496H4O";""
"54199";"be4a0bbf-7288-4036-aac2-23a5d5f694d0";"GLYCYL-GLUTAMINE";"13115-71-4";"H7125Z98HT";""
"50601";"49324d8f-4300-4be5-a9fd-3d37d95d5b56";"DIGLYCINE";"556-50-3";"10525P22U0";"1362904"
"15589";"49324d8f-4300-4be5-a9fd-3d37d95d5b56";"DIGLYCINE";"556-50-3";"10525P22U0";"1362904"
"41525";"a6caf865-2fa3-4270-9ec9-d5147dbc8d0e";"ALANYL GLUTAMINE";"39537-23-0";"U5JDO2770Z";"1359422"
"26099";"ef6e3153-d8b4-4001-9940-1daf99afa5ec";"QUINACRINE";"83-89-6";"H0C805XYDE";"9061"
"18731";"de850cb2-6899-41d6-860f-7f4f048f268b";"EQUILIN";"474-86-2";"08O86EX0J4";""
"26797";"91321b3f-a7b4-4a9d-b769-d663e895badc";"C.I. FOOD BLUE 1-ALUMINUM LAKE";"16521-38-3";"4AQJ3LG584";"";"";""
"24931";"bd5957fd-1c6d-48ba-b4e3-646f1997d34e";"SODIUM EQUILIN SULFATE";"16680-47-0";"7XY8FW3E68";""
"24930";"1be192a5-855a-4699-a400-f1b90219308f";"ESTRONE SODIUM SULFATE";"438-67-5";"6K6FDA543A";"91428"
"45056";"5d539f82-3c9b-4499-b4f3-909c97274728";"ALFATRADIOL";"57-91-0";"3VQ38D63M7";"1926478"
"16470";"e20655e7-5dad-4b0e-802b-675de9acb588";"SORBITAN MONOOLEATE";"1338-43-8";"06XEA2VD56";"1363056"
"98";"54736f38-d6dc-4d51-9235-8002a69450a6";"NYSTATIN";"1400-61-9";"BDF1O1C72E";"7597"
"238";"b3968dd7-d6f1-40e3-bef0-6dc92a4921ed";"CORTISONE";"53-06-5";"V27W9254FZ";"2878"
"847";"26df3b00-c905-40fc-8a0b-1f444ff35e4b";"DESOXYCORTONE";"64-85-7";"40GP35YQ49";"3256"
"1788";"2bc89bfb-9371-4251-b9d5-e212f3f76657";"DIHYDROCODEINE";"125-28-0";"N9I9HDB855";"23088"
"45441";"3d8684e5-b67e-4563-8b88-95790faa7ead";"EMETINE";"483-18-1";"X8D5EPO80M";"3820"
"20073";"45628405-b4f2-4a16-b0fb-c5914632b7db";"ALUMINUM CHLORIDE ANHYDROUS";"7446-70-0";"LIF1N9568Y";"1608145"
"23913";"2aa6b848-1910-452b-943e-364aa0b2a4e5";"CORN OIL";"8001-30-7";"8470G57WFM";"2854"
"16800";"907855de-fdce-41b7-b35d-791673d0fcec";"PHENOXYETHANOL";"122-99-6";"HIE492ZZ3T";"89552"
"18253";"7724bfed-ac2a-40b1-ade2-add4ac8e1919";"PROPYL ALCOHOL";"71-23-8";"96F264O9SV";"1362872"
"21631";"b3c1e5e7-799e-47d3-af96-bd137d94fa9f";"α-Pinene";"80-56-8";"JPF3YI7O34";"2362183"
"40235";"bd831100-9075-4a12-960e-3cdf24e68fa6";"β-Pinene";"127-91-3";"4MS8VHZ1HJ";"1923811"
"18150";"f3a92129-b7b6-4f25-9dc4-7311202bb5d9";"CAMPHENE";"79-92-5";"G3VG94Z26E";"2395761"
"20139";"116f1ecd-e9e0-48ee-ba73-3dc1cec64904";"BORNEOL";"507-70-0";"M89NIB437X";"1368202"
"21179";"5ea78a7e-da8a-4bde-9356-d72af2cbcc10";"FENCHONE, (+)-";"4695-62-9";"S436YKU51N";""
"55717";"f160dbba-854a-4db5-9a1b-5014c5fb5a04";"MENTHONE, (-)-";"14073-97-3";"5F709W4OG4";""
"24961";"fcff748b-f729-4074-adaa-13e8809dccba";"MEGESTROL ACETATE";"595-33-5";"TJ2M0FR8ES";"29451"
"40293";"21685639-5243-4086-b69a-0901646e2904";"DOMIPHEN BROMIDE";"538-71-6";"R4CY19YS7C";"49255"
"10221";"dc70f2f3-5a14-4f5f-bf00-2fb0ad0100e2";"ADENOSINE";"58-61-7";"K72T3FS567";"296"
"605";"45095b8b-e37d-43fb-b4a1-59deac2175d0";"Digoxin";"20830-75-5";"73K4184T59";"3407"
"48716";"50310214-16ef-4929-b112-1b010562a90e";"DIETHYLAMINE SALICYLATE";"4419-92-5";"5V7PT38BJU";"162592"
"17228";"35cd5898-161b-40a5-a5dd-24e31fb87ddb";"MYRTECAINE";"7712-50-7";"9902116282";"59082"
"45681";"62963982-c398-4337-a154-b84384356456";"ACRIFLAVINE HYDROCHLORIDE";"69235-50-3";"1S73VW819C";"1664337"
"24966";"7dc769b0-31a9-44cb-b92d-817b4739a723";"METHENOLONE ACETATE";"434-05-9";"W75590VPKQ";"29653"
"2834";"01123eea-445b-4174-9eeb-2639ade894d1";"LEVONORGESTREL";"797-63-7";"5W7SIA7YZW";"6373"
"18929";"fae233ea-34da-4515-a62a-cd6b004e4245";"NORGESTREL";"6533-00-2";"3J8Q1747Z2";"7518"
"10155";"4daf125d-b81a-4a47-ae79-9ff0fbeca136";"EDETIC ACID";"60-00-4";"9G34HU7RV0";"3755";"";"1370600"
"51376";"fac3507b-47d3-4e6c-ab21-7196a38a43ef";"TETRASODIUM EDETATE DIHYDRATE";"10378-23-1";"3JGX4KKZ4A";"2596173"
"28236";"507c5427-c8fd-4863-a97c-f681a3a5614c";"HESPERIDIN";"520-26-3";"E750O06Y6O";"5281"
"10228";"24d940bc-1e16-44c1-841a-40740861e06f";"ARGININE";"74-79-3";"94ZLA3W45F";"1091"
"3172";"b82bbd68-af3f-47f6-be17-aa2db51e2398";"FLUPENTIXOL";"2709-56-0";"21HMQ851IS";"4495"
"24621";"23aecf52-118a-4453-bede-49cfe219b05b";"FLUPENTIXOL DECANOATE";"30909-51-4";"3B2FE28C1W";"25188"
"47795";"2f6f6ec2-5d5c-453e-b56c-8b596b78ffff";"BETAMETHASONE VALERATE";"2152-44-5";"9IFA5XM7R2";"227897"
"15969";"351ace88-338e-4cf7-9323-cec42d8cea1b";"METHYL NICOTINATE";"93-60-7";"7B1AVU9DJN";"29900"
"46266";"61afdf5e-daf8-4045-8be0-1301bc341887";"CALCIUM ACETATE MONOHYDRATE";"5743-26-0";"7ZA48GIM5H";"1306884"
"44710";"2834c851-3f8a-4caf-8492-6bc6e89caa29";"Calcium acetate";"62-54-4";"Y882YXF34X";"214342"
"42030";"32551777-c305-44b7-bac5-b036e7a258f3";"PHYTIN";"3615-82-5";"N1DEP08LNK";""
"19514";"58c5ec47-b393-4360-a6e4-73c2258785bb";"SODIUM SELENITE PENTAHYDRATE";"26970-82-1";"0WV4L961ZV";""
"46459";"b627f9c1-573e-473a-893b-24378d623101";"COPPER GLUCONATE";"527-09-3";"RV823G6G67";"2839"
"46546";"e411f297-827b-49e4-a237-3b2a2993e8ca";"CALCIUM GLUTAMATE ANHYDROUS";"17173-47-6";"59U29NCD0V";""
"1890";"d0d55f9e-5204-4e33-baab-786d90516a62";"CLIOQUINOL";"130-26-7";"7BHQ856EJ5";"5942"
"55937";"ad28b49c-61c6-4c37-a9e2-410b920fa46a";"RIFAMYCIN";"6998-60-3";"DU69T8ZZPA";"35616"
"55938";"81cbd9d7-680f-4892-906b-c9f93283a432";"RIFAMYCIN SODIUM";"14897-39-3";"32086GS35Z";"236475"
"54011";"dea1dc98-9a98-424b-8d5c-a920163a142f";"ALUMINUM STEARATE";"637-12-7";"U6XF9NP8HM";"46243";"";"1363698"
"53855";"cf85a093-4fca-42a2-a65c-5d5f4af8c5fd";"SACCHARIN SODIUM MONOHYDRATE";"171734-71-7";"A9CO00M9HV";"1670026"
"16369";"f792e39a-c1ad-41a1-9cae-5664839fd8a8";"PROPYLENE GLYCOL ALGINATE";"9005-37-2";"26CD3J2R0C";"1361656"
"3361";"7162a52f-54c2-469f-8f88-6bba86941b2d";"PHENYLMERCURIC BORATE";"8017-88-7";"61RG8BXK1F";""
"24622";"5187cd57-186b-4c6d-b185-67d0b05521fc";"FLUPENTIXOL DIHYDROCHLORIDE";"2413-38-9";"HAT84MLQ6Z";"235742"
"2287";"ab551dbf-706d-4ab4-acac-255e55146413";"POLYMYXIN B";"1404-26-8";"J2VZ07J96K";"8536"
"24336";"aded487b-4e7c-4106-8b4c-b24669fc6b4a";"FLUDROCORTISONE ACETATE";"514-36-3";"V47IF0PVH4";"165516"
"1994";"62d2446e-c1bb-4d7c-b02c-23f68fe9ca34";"FLUDROCORTISONE";"127-31-1";"U0476M545B";"4452"
"15067";"d897b1fa-cf4a-43ed-93e6-fd6503f9772b";"UNDECYLENIC ACID";"112-38-9";"K3D86KJ24N";"10989";"";"314881"
"16682";"ae1d7f89-4288-43fd-8074-8fbf31b3fd52";"ZINC UNDECYLENATE";"557-08-4";"388VZ25DUR";"89748"
"44844";"bbdc8fce-5902-43da-bfec-e028c2645c52";"COCARBOXYLASE CHLORIDE";"154-87-0";"XMK8K8EVIU";""
"20667";"9e793b80-da77-4029-9c81-722feab9a7f4";"PYRIDOXAL PHOSPHATE ANHYDROUS";"54-47-7";"F06SGE49M6";"1599827"
"25025";"922e4683-b5f0-4c3f-8959-3e50dfc6f998";"PREDNISOLONE PIVALATE";"1107-99-9";"24W6S37NXU";""
"46023";"f4cca72a-53ed-4bd8-9a0f-b0cb77efef0e";"BENZALDEHYDE";"100-52-7";"TA269SD04T";"1314334"
"18030";"59525a55-7abc-4575-bd0f-7adbee2484a6";"CINNAMALDEHYDE";"104-55-2";"SR60A3XG0F";"1368153"
"26092";"ca2e5da3-491b-40ec-9eb0-974a65bba7cb";"GUANETHIDINE";"55-65-2";"ZTI6C33Q2Q";"5036"
"838";"d761e651-fc1b-493c-9762-c08f249f6611";"GUANETHIDINE SULFATE";"60-02-6";"8AQ60474G9";"203181"
"10199";"b8f06412-fd93-404b-b6c0-cc763bc71fc5";"FURAZOLIDONE";"67-45-8";"5J9CPU3RE0";"4601"
"18800";"237c3223-b6ad-4c28-803f-9ce3d3914f62";"ETHENZAMIDE";"938-73-8";"L929ZCK4BF";"24468"
"18969";"41f415dd-305b-4fa6-9633-bb6303154ab6";"CALCIUM CYCLAMATE ANHYDROUS";"139-06-0";"X12LMJ1WYL";""
"18148";"98e88f04-f461-4bdc-929a-3b27c159dfef";"GUAR GUM";"9000-30-0";"E89I1637KE";"26344"
"24910";"26411fc1-50a7-4004-8e2b-f6c46b16daed";"APAZONE DIHYDRATE";"22304-30-9";"BF18764H96";""
"1214";"f2634c60-faf3-489f-a4dd-6252e230207c";"PYRAZINAMIDE";"98-96-4";"2KNI5N06TI";"8987"
"1383";"252269d0-298b-4375-9f67-a8f79f2bcfcf";"PHENAZOPYRIDINE";"94-78-0";"K2J09EMJ52";"8120"
"45279";"c5aa4aee-9ec2-4f6f-aa8f-08c84a4a3005";"PHENAZOPYRIDINE HYDROCHLORIDE";"136-40-3";"0EWG668W17";"203197"
"17726";"7bd621c0-0d60-4379-976d-e2bfbce64435";"MONOETHANOLAMINE";"141-43-5";"5KV86114PT";"24457"
"52480";"2088b7be-c49f-4677-95e8-360198b074a9";"PHOSPHORYLCOLAMINE";"1071-23-4";"78A2BX7AEU";""
"21713";"c2e7390b-9591-46da-ab60-9dce0e9de96a";"CROMOLYN";"16110-51-3";"Y0TK0FS77W";"42612";"";"2921"
"28468";"0d116c83-7930-40b2-a628-d09f9d284414";"VITAMIN E POLYETHYLENE GLYCOL SUCCINATE";"9002-96-4";"O03S90U1F2";"159151"
"16092";"0591c4bf-594a-4e3c-852f-ed2be5e78586";"NONIVAMIDE";"2444-46-4";"S846B891OR";"31945"
"51994";"c358a107-fd7d-4385-adb7-1fda119e5b87";"DIETHYLENE GLYCOL MONOSTEARATE";"106-11-6";"TWG3GKC3M9";""
"15349";"8b26181d-9668-4b77-91b0-3aa137c39bf3";"CHLORQUINALDOL";"72-80-0";"D6VHC87LLS";"2407"
"1542";"a2f6a28f-d145-43e3-a637-cdc5303a0c5c";"CEPHALEXIN ANHYDROUS";"15686-71-2";"5SFF1W6677";"1299782"
"17712";"b7cef16c-9bd1-464c-8a89-18743ee60784";"Sulfur dioxide";"7446-09-5";"0UZA3422Q4";"1362879"
"351";"fb91e4cf-1658-4e1f-ac40-af393234b5d0";"ALLOPURINOL";"315-30-0";"63CZ7GJN5I";"519"
"525";"45ef7c7b-04aa-4eab-b7b6-3771c8723fda";"TRAMAZOLINE";"1082-57-1";"SLE31693IV";"38453"
"24262";"9265c11a-634c-4823-a097-3fbe16cf5510";"TRAMAZOLINE HYDROCHLORIDE MONOHYDRATE";"74195-73-6";"9DF5N42U1U";""
"1469";"ae30ee0c-5ac8-4802-bebb-a5095272f924";"FLUPREDNIDENE";"2193-87-5";"FA517NS3N7";"236650"
"24397";"1bd59152-db4b-450d-8653-74da20f8549c";"FLUPREDNIDENE ACETATE";"1255-35-2";"GE65DV564S";"25194"
"21473";"90b99cf8-dd01-46ba-b890-f22df56236ce";"HEXACALCIUM HEXASODIUM HEPTACITRATE";"61101-06-2";"AC5F37X43K";""
"930";"f485f336-2027-4f29-9ea0-83ccf37c9dbb";"HEPTAMINOL";"372-66-7";"3DQS188SY5";"5254"
"199";"09d0e28f-b350-4a21-bf46-b8107958c7ef";"NICOTINYL ALCOHOL";"100-55-0";"9TF312056Y";"7414"
"41254";"1fcc5097-8407-4082-aaeb-b67c21aee6b7";"NICOTINYL ALCOHOL TARTRATE";"6164-87-0";"5G605ZIE90";"235354"
"16594";"340d02b2-9140-4674-8067-f117357949e8";"TRIETHYL CITRATE";"77-93-0";"8Z96QXD6UM";"1310554"
"21453";"01b7246d-ddd2-4328-a414-e38512f1bac1";"SILIBININ A";"22888-70-6";"33X338MNE4";""
"24598";"68ba578e-e301-49cf-92a1-5080c4b9fd08";"GLUTAMIC ACID HYDROCHLORIDE";"138-15-8";"M0C2SP444T";"91269"
"2147";"198d4e56-82fd-4c63-ad74-c6f1e920132c";"LEVOMEPROMAZINE";"60-99-1";"9G0LAW7ATQ";"6852"
"47877";"bf8c44b6-02e8-4b08-8877-7f213cc7b974";"LEVOMEPROMAZINE MALEATE";"7104-38-3";"5KN5Y9V01K";"160372"
"19816";"e1d17cb8-a87b-4bc9-839d-603e19e742b5";"ETHYL SALICYLATE";"118-61-6";"555U6TZ2MV";"1546423"
"2998";"4302da53-ec5c-46c4-916b-b76533b46db1";"TRIFLUPROMAZINE";"146-54-3";"RO16TQF95Y";"10805"
"24271";"b1b9b68c-0621-4fac-b402-88d039d6130f";"TRIFLUPROMAZINE HYDROCHLORIDE";"1098-60-8";"9E75N4A5HM";"91125"
"22041";"09778f6d-8a82-48d2-bd42-ced904fdee14";"PROMETHAZINE";"60-87-7";"FF28EJQ494";"8745"
"25034";"e3fce1eb-dbc3-49df-b04d-fd4b219821b1";"PROMETHAZINE HYDROCHLORIDE";"58-33-3";"R61ZEH7I1I";"142445"
"26103";"4d3e055d-fada-4d4f-9808-1205581b89e1";"NAFTIDROFURYL";"31329-57-4";"42H8PQ0NMJ";"7236"
"47594";"eedb94de-4814-42fb-9bf0-36980380e401";"NAFRONYL OXALATE";"3200-06-4";"5ADB8D9388";"7237"
"1208";"3b8c129b-7ae7-4f23-9cda-90d78e5a7d78";"ETHAMBUTOL";"74-55-5";"8G167061QZ";"4110"
"2852";"57af56c5-2f3b-4f76-a8a6-b7b59d8a5666";"MESTEROLONE";"1424-00-6";"0SRQ75X9I9";"6781"
"1316";"d38ddb82-ec5d-40a0-9a19-175384e550b0";"SPARTEINE";"90-39-1";"298897D62S";""
"307";"7cbdfd14-a66b-4cc3-93ec-d2894bfc27ab";"VERAPAMIL";"52-53-9";"CJ0O37KU29";"11170"
"21645";"a042d7ba-4ee1-4bfa-a6e2-e68ee96a2c44";"LITHIUM SULFATE";"10377-48-7";"919XA137JK";"28818"
"87";"c0cd9928-6aa6-4835-8010-de4189c07718";"Erythromycin";"114-07-8";"63937KV33D";"4053"
"17109";"e76dda75-3d77-4832-b8d2-eddb97d40d1a";"GLYCERYL MONOOLEATE";"25496-72-4";"C4YAD5F5G6";"1311678"
"24853";"ea40624e-442e-4a67-889c-57287b65dc7c";"CLINDAMYCIN HYDROCHLORIDE";"21462-39-5";"T20OQ1YN1W";"81982"
"18585";"fa28d9cf-71d5-47a5-a888-10cce9736b0d";"DROPROPIZINE";"17692-31-8";"U0K8WHL37U";"23419"
"24671";"e4eeae9e-a01b-413e-b12e-28b4a938ba07";"DIMETHINDENE MALEATE";"3614-69-5";"6LL60J9E0O";"258334"
"20181";"550872c4-a8f9-4deb-8be7-1bd769443201";"DIMETHINDENE";"5636-83-9";"661FH77Z3P";"3449"
"27009";"fc87a290-da86-4bb8-bd2d-c4e84d6ab572";"HEXYL LAURATE";"34316-64-8";"4CG9F9W01Q";"1367126"
"5150";"43675e7d-2e5b-406b-93f2-24d56643de34";"FERRIC CITRATE TRIHYDRATE";"17217-76-4";"756B6D74H4";""
"18049";"7e93f39c-9966-45bc-8766-9be78c58212c";"SODIUM PEROXIDE";"1313-60-6";"3GSN3JCJ5K";"1366983"
"24554";"074cfb70-d22b-4067-9255-39d5bfd09030";"POTASSIUM CITRATE";"6100-05-6";"EE90ONI6FF";"221149";"";"54993"
"17526";"e86b4fb0-157e-4c80-a339-d766f9d4e643";"POTASSIUM CITRATE ANHYDROUS";"866-84-2";"86R1NVR0HW";"1374802"
"2928";"2de6f57e-2fb2-4efb-a66b-d64edc958c14";"Urofollitropin";"97048-13-0";"W9BB98U6HP";"134404"
"45355";"67d4e1b9-59cc-4027-976e-649f3b6b3a99";"PENTETATE CALCIUM TRISODIUM";"12111-24-9";"G79YN26H5B";"132879"
"24719";"5783131e-8045-4931-95ff-48225ca904f1";"CLOSTEBOL ACETATE";"855-19-6";"780ZZX4P14";"236522"
"55901";"a68d7c1c-5d9e-4e08-a3a6-418113ef6c1c";"LACTIC ACID, D-";"10326-41-7";"3Q6M5SET7W";"1742994"
"30";"b8ea700c-2da5-4bc1-b330-74811f076df9";"DOXYCYCLINE ANHYDROUS";"564-25-0";"334895S862";"1545992"
"24295";"e27ff04f-730c-4e74-a757-f0683d9032ec";"DOXYCYCLINE HYCLATE";"24390-14-5";"19XTS3T51U";"23663"
"2406";"2eaad13f-4f87-477a-be1a-58437811d2e9";"FLUPHENAZINE";"69-23-8";"S79426A41Z";"4496"
"24501";"9d6045e0-1275-492c-96a2-712b05b24bd9";"FLUPHENAZINE HYDROCHLORIDE";"146-56-5";"ZOU145W1XL";"203207"
"18";"3ccc705e-3337-4708-b6de-7541644a3560";"Pilocarpine";"92-13-7";"01MI4Q9DI3";"8328"
"55082";"07315f4c-4b13-44a6-be65-ce199060ec61";"ASPARAGINASE";"9015-68-3";"G4FQ3CKY5R";"1156";"";""
"15554";"c2b0896a-a022-4958-baac-53b074ff0056";"Ethylenediamine";"107-15-3";"60V9STC53F";"4158"
"16373";"9a27edba-94cb-4aba-a4d4-1a7b8309e840";"Propyl gallate";"121-79-9";"8D4SNN7V92";"1311134"
"26679";"6e963768-9002-4894-bc2b-a57b93428ee5";"FERRIC OXIDE RED";"1309-37-1";"1K09F3G675";"1310572"
"17659";"5157c252-545b-4f82-a730-c6d173e10ce3";"CREATININE";"60-27-5";"AYI8EX34EU";"2913"
"27815";"10490b72-77ed-4c7c-8d65-7efd3d62b85f";"FERRIC CHLORIDE HEXAHYDRATE";"10025-77-1";"0I2XIN602U";"1323279"
"48359";"8479aad7-84bf-46d9-bd16-2db9db0beb8b";"POTASSIUM THIOCYANATE";"333-20-0";"TM7213864A";"1427066"
"1366";"95525cc1-fec3-46eb-85c6-0409ea4183ec";"PROPOXYPHENE";"469-62-5";"S2F83W92TK";"8785"
"56370";"81d88bd1-8eb1-4a15-8e76-f68b369f4dea";"METHYLENE BLUE CATION";"7060-82-4";"ZMZ79891ZH";"1546414"
"46844";"8a8b86a2-5cd3-4eb8-8bef-731e65e55209";"BETAINE CITRATE";"17671-50-0";"19JX795NXV";"160460"
"24107";"947767a6-462c-4eff-b6f7-73eca8ab0fdc";"AMANTADINE SULFATE";"31377-23-8";"9921T5P019";"621"
"17822";"11b02bfe-4ca3-4bfc-bc29-1fdef3614c55";"Cresol";"1319-77-3";"GF3CGH8D7Z";"62130"
"24973";"1a3b89c7-bc29-40ea-a8b7-3f12a3e1b860";"MAGNESIUM CITRATE";"3344-18-1";"RHO26O1T9V";"52356"
"26057";"8ef73124-06ae-4b55-bfd5-528c5adb5784";"ACECLIDINE";"827-61-2";"0578K3ELIO";""
"10183";"c7f9571a-3279-42e8-8b8e-bbd079f1c47c";"CLOFIBRIC ACID";"882-09-7";"53PF01Q249";""
"24921";"a561449c-69fc-43ec-a0d4-74d096c0763d";"AMITRIPTYLINE HYDROCHLORIDE";"549-18-8";"26LUD4JO9K";"203168"
"15093";"09260818-3c05-4eef-8418-4aed32cf2a0c";"ALCLOXA";"1317-25-5";"18B8O9DQA2";"1305554"
"811";"ad799d44-b89e-4fee-adba-a9d38d5a86b3";"TRIPELENNAMINE";"91-81-6";"3C5ORO99TY";"10847"
"22783";"9fbabad7-b614-4cc6-945a-aacd3d486bff";"TRIPELENNAMINE HYDROCHLORIDE";"154-69-8";"FWV8GJ56ZN";"91063"
"21676";"0db999e8-03e7-4882-ab04-a189b6551a6c";"SODIUM NITRATE";"7631-99-4";"8M4L3H2ZVZ";"36700"
"21684";"49309316-7f59-4b34-9613-303bc808385b";"FENETHYLLINE";"3736-08-1";"YZ0N7VL5R3";"24840"
"24634";"a9d2b39a-74f8-4b7c-af04-4bf44772d424";"FENETHYLLINE HYDROCHLORIDE";"1892-80-4";"YA7K8ADZ2V";"236651"
"18948";"981bf946-23c5-4c00-aab5-90d44363b9f4";"GAMOLENIC ACID";"506-26-3";"78YC2MAX4O";"25605|283564";"";"618453"
"425";"c1e14227-6b5c-4116-834f-293a1287acdb";"METHIMAZOLE";"60-56-0";"554Z48XN5E";"6835"
"49565";"deb33005-e87e-4e7f-9704-d5b4c80d3023";"ASPARAGINASE ERWINIA CHRYSANTHEMI";"1349719-22-7";"D733ET3F9O";"1431738";"9015-68-3";"235996"
"47871";"366ffc6d-0b22-4470-9833-02ac1ca4d1bc";"PROPYLENE GLYCOL MONOSTEARATE";"1323-39-3";"MZM1I680W0";"1314411"
"2218";"2cec419b-f063-4993-a7a6-3b252fe501c6";"GLUCOSAMINE";"3416-24-8";"N08U5BOQ1K";"4845"
"55774";"2d4248f4-6f33-4b46-9b4f-88dfbebfa65b";"GLUCOSAMINE SULFATE";"14999-43-0";"1FW7WLR731";"4847"
"82";"19f91581-bb45-49bf-84eb-eb256e20eb7e";"GENTAMICIN";"1403-66-3";"T6Z9V48IKG";"1596450"
"24300";"a1cf5b7f-b719-4583-b235-e4c6142ea66c";"GENTAMICIN SULFATE";"1405-41-0";"8X7386QRLV";"1870193"
"16808";"73e966d1-e20e-4c4d-b9cc-88c7321eb6a9";"DIBUTYL PHTHALATE";"84-74-2";"2286E5R2KE";"1362873"
"22008";"6b747730-0b58-43fa-890a-15520fcdcaa8";"OXEDRINE";"94-07-5";"PEG5DP7434";"10288"
"1402";"40225123-f377-4e8d-b025-affd9876d0e1";"STREPTOMYCIN";"57-92-1";"Y45QSO73OB";"10109"
"53953";"743bfa4d-44e5-44c1-9f22-bf0ff9b05ce5";"N-ACETYLGLUCOSAMINE";"7512-17-6";"V956696549";"1362871"
"21891";"5272d291-84e9-46e1-89ea-35151d8c89e7";"BENCYCLANE";"2179-37-5";"6I97Z6S135";"1367"
"20731";"863c6a1e-aeab-4a98-9689-32d2eef4668b";"MANGANESE LACTATE TRIHYDRATE";"6505-50-6";"48IOK5178N";""
